location_id,country,city,latitude,longitude,facility
LOC-026149,Australia,Port Debbieland,-29.9537,136.8509,HQ Data Center
LOC-026150,Canada,Robertbury,58.951,-105.0815,Employee Home Network
LOC-026151,USA,New Joyfort,39.431,-99.0345,Branch Office
LOC-026152,Brazil,Jaclynfort,-13.1548,-56.4769,Cloud Environment (Azure)
LOC-026153,Brazil,Schneiderport,-9.5603,-49.6844,Colocation Facility
LOC-026154,South Africa,Lake Gerald,-33.3247,22.5466,Branch Office
LOC-026155,Australia,East Antonio,-23.3984,138.7686,Remote/VPN Access Point
LOC-026156,Mexico,Petersenburgh,21.1361,-106.6417,Branch Office
LOC-026157,Brazil,East Andrea,-17.6941,-50.9604,Remote/VPN Access Point
LOC-026158,Canada,North Kerri,53.9016,-104.4013,Cloud Environment (Azure)
LOC-026159,UK,West Audreyside,58.6251,-2.7734,Regional Data Center
LOC-026160,South Korea,South Anneview,39.4392,132.2329,Cloud Environment (Azure)
LOC-026161,Brazil,South Susanmouth,-10.0046,-49.607,Remote/VPN Access Point
LOC-026162,India,North Rachel,19.7213,81.3718,Colocation Facility
LOC-026163,Brazil,South Russell,-10.8221,-51.694,Employee Home Network
LOC-026164,South Africa,Lake Nathanburgh,-26.8998,20.2071,Branch Office
LOC-026165,Netherlands,East Joseph,53.2094,7.4397,Employee Home Network
LOC-026166,South Korea,Sanchezburgh,35.064,131.7433,Employee Home Network
LOC-026167,USA,Lisamouth,33.8338,-98.7759,Branch Office
LOC-026168,Canada,South Carolineland,52.5181,-109.7655,Branch Office
LOC-026169,France,Claystad,42.1558,6.1007,Regional Data Center
LOC-026170,India,Lisabury,22.8571,77.5956,Employee Home Network
LOC-026171,India,North Xavier,16.9362,78.1928,Colocation Facility
LOC-026172,India,Ericaland,20.3138,82.4607,HQ Data Center
LOC-026173,UK,North Benjamin,56.5318,-8.0277,Cloud Environment (AWS)
LOC-026174,UK,Lake Marvinshire,59.9694,0.3019,Cloud Environment (AWS)
LOC-026175,Japan,North Melissaview,31.4564,141.8326,HQ Data Center
LOC-026176,USA,Kristineport,40.0174,-94.2281,Cloud Environment (Azure)
LOC-026177,Netherlands,West Barbara,51.3158,3.6555,HQ Data Center
LOC-026178,Germany,Carlosmouth,55.8428,11.0844,Cloud Environment (AWS)
LOC-026179,Australia,Martinezstad,-26.4758,137.6196,Remote/VPN Access Point
LOC-026180,Germany,Makaylafurt,48.954,9.9567,Cloud Environment (AWS)
LOC-026181,Germany,New Allen,49.3178,6.5358,Regional Data Center
LOC-026182,South Africa,Port William,-28.5189,27.7235,Cloud Environment (Azure)
LOC-026183,South Africa,Ryanchester,-30.6354,25.4217,Remote/VPN Access Point
LOC-026184,Japan,Port Mackenzieshire,36.6845,137.479,HQ Data Center
LOC-026185,UK,Port Christopherburgh,54.7235,-3.4005,Branch Office
LOC-026186,Brazil,Deborahshire,-10.826,-53.4227,Cloud Environment (AWS)
LOC-026187,South Africa,West Kaitlinland,-26.1134,18.1512,Cloud Environment (Azure)
LOC-026188,Netherlands,South Derrick,50.112,5.2463,Cloud Environment (AWS)
LOC-026189,UK,Ginafort,52.853,-7.4672,Branch Office
LOC-026190,Australia,Anthonyhaven,-24.5397,133.6914,Cloud Environment (Azure)
LOC-026191,Singapore,Gonzalezside,3.9368,108.1872,Remote/VPN Access Point
LOC-026192,Netherlands,South Joseport,53.1627,2.2169,Employee Home Network
LOC-026193,Japan,Robertmouth,37.6604,135.1555,Cloud Environment (AWS)
LOC-026194,South Korea,Scottmouth,32.931,123.3282,Regional Data Center
LOC-026195,France,Tranborough,45.1052,-2.6444,Cloud Environment (AWS)
LOC-026196,Brazil,North Danielle,-15.2779,-53.9603,Remote/VPN Access Point
LOC-026197,USA,Chavezborough,36.5848,-96.3166,Cloud Environment (Azure)
LOC-026198,Germany,Lake Scott,47.1799,8.7781,Colocation Facility
LOC-026199,Singapore,Stewartchester,0.9499,99.2748,Cloud Environment (Azure)
LOC-026200,Japan,South Geoffrey,31.481,141.063,HQ Data Center
LOC-026201,Singapore,North Keithland,1.1076,101.4792,Colocation Facility
LOC-026202,Canada,Parsonsstad,57.5516,-108.4665,Colocation Facility
LOC-026203,UAE,West Chadside,19.0275,51.7215,Colocation Facility
LOC-026204,Germany,South Jesse,49.5348,15.0109,Cloud Environment (AWS)
LOC-026205,Australia,Brianville,-27.8257,131.904,Colocation Facility
LOC-026206,Germany,Frankfort,55.7349,10.0963,Regional Data Center
LOC-026207,Germany,North Christina,56.0703,11.3942,Cloud Environment (Azure)
LOC-026208,South Korea,East Heather,39.1049,128.4139,Remote/VPN Access Point
LOC-026209,Japan,Taylorview,39.7163,137.5077,Regional Data Center
LOC-026210,USA,New Douglas,33.4971,-96.6868,Employee Home Network
LOC-026211,Germany,Jonathanberg,52.0543,12.7557,Colocation Facility
LOC-026212,Canada,South Davidberg,59.5981,-102.3288,Remote/VPN Access Point
LOC-026213,France,North Eric,43.9017,2.1689,Branch Office
LOC-026214,Brazil,Jasontown,-16.7182,-49.7902,Regional Data Center
LOC-026215,South Korea,Port Valerieberg,34.1853,130.9611,Remote/VPN Access Point
LOC-026216,South Korea,Port Dylan,31.225,131.5732,Branch Office
LOC-026217,France,Josephview,45.201,6.3414,Remote/VPN Access Point
LOC-026218,South Africa,Brianmouth,-32.7134,22.3246,Branch Office
LOC-026219,Germany,East Eileenmouth,49.3753,9.3611,HQ Data Center
LOC-026220,Brazil,Cynthiaside,-14.4414,-51.7099,Colocation Facility
LOC-026221,Mexico,Brownmouth,27.8374,-105.6384,Employee Home Network
LOC-026222,UAE,Laurahaven,23.7578,57.5337,Colocation Facility
LOC-026223,Brazil,North Michaelburgh,-18.1782,-47.7811,Employee Home Network
LOC-026224,USA,Kathyshire,39.3125,-98.8608,Cloud Environment (Azure)
LOC-026225,Germany,Kirkbury,53.8892,13.3076,Colocation Facility
LOC-026226,Brazil,New Jacquelinehaven,-10.8891,-47.7515,Cloud Environment (Azure)
LOC-026227,UK,Port James,55.1795,-4.4167,Employee Home Network
LOC-026228,UK,North Michael,52.6067,-6.2916,Cloud Environment (Azure)
LOC-026229,South Africa,New Monica,-29.8295,24.2873,HQ Data Center
LOC-026230,Brazil,Port Kristen,-15.8621,-49.5928,Cloud Environment (AWS)
LOC-026231,UAE,East Kimberly,26.5558,56.4948,Regional Data Center
LOC-026232,Australia,New Robertville,-21.5521,133.2313,Remote/VPN Access Point
LOC-026233,Brazil,Jacksonport,-15.3837,-50.8854,Cloud Environment (AWS)
LOC-026234,South Korea,Virginiaton,37.1424,123.7992,Cloud Environment (Azure)
LOC-026235,South Africa,South Adrienneberg,-34.7979,24.0498,Branch Office
LOC-026236,South Korea,North Jeffreyside,40.3127,123.3658,Cloud Environment (Azure)
LOC-026237,Singapore,Tomton,4.9391,102.3874,HQ Data Center
LOC-026238,Singapore,Brianburgh,2.5742,104.1405,HQ Data Center
LOC-026239,UAE,Greenborough,24.1614,53.1977,Cloud Environment (AWS)
LOC-026240,Japan,Lake Melissaton,39.2553,140.8757,Cloud Environment (Azure)
LOC-026241,UK,New Elizabeth,54.8668,-2.0389,HQ Data Center
LOC-026242,South Korea,Nicolebury,32.6841,123.6906,Colocation Facility
LOC-026243,Canada,Curtisland,54.6401,-103.7252,Branch Office
LOC-026244,UK,Stephaniemouth,56.601,-7.8245,Colocation Facility
LOC-026245,France,South Stacy,44.197,-2.8744,Cloud Environment (AWS)
LOC-026246,South Africa,New Jennifer,-31.8631,21.4818,Colocation Facility
LOC-026247,Japan,Shannonberg,31.2751,135.0417,Colocation Facility
LOC-026248,Australia,Smithborough,-25.1381,131.0599,Branch Office
LOC-026249,Mexico,East Lisa,22.995,-101.0096,Cloud Environment (AWS)
LOC-026250,South Africa,South Jamesshire,-31.4085,18.1002,Employee Home Network
LOC-026251,South Korea,Port Patricktown,40.2803,126.423,Employee Home Network
LOC-026252,South Africa,East Kara,-33.1711,27.5516,Regional Data Center
LOC-026253,Brazil,Tateton,-15.5535,-47.7688,Cloud Environment (AWS)
LOC-026254,Singapore,North Lukemouth,-0.0673,100.4973,Cloud Environment (AWS)
LOC-026255,South Africa,Port Dale,-32.8735,24.6062,Cloud Environment (AWS)
LOC-026256,France,East Stacy,48.8182,5.9754,HQ Data Center
LOC-026257,France,Howardburgh,44.8381,-0.9872,HQ Data Center
LOC-026258,Singapore,Port Danielshire,-3.2265,107.8047,Remote/VPN Access Point
LOC-026259,Singapore,Edwardsview,-2.5934,104.3628,Employee Home Network
LOC-026260,Japan,Millerbury,40.6729,135.555,HQ Data Center
LOC-026261,UAE,Christopherville,26.1146,55.8937,HQ Data Center
LOC-026262,India,New Corey,23.4454,77.0991,Colocation Facility
LOC-026263,South Korea,Blakefurt,35.9894,129.2123,Cloud Environment (Azure)
LOC-026264,Germany,South Henryborough,55.0243,13.68,Branch Office
LOC-026265,Mexico,Hoganland,27.1509,-101.5178,HQ Data Center
LOC-026266,Japan,Lake April,33.2088,133.513,Colocation Facility
LOC-026267,Canada,Williehaven,55.2225,-102.063,Cloud Environment (Azure)
LOC-026268,Canada,Porterfort,51.4459,-110.78,Remote/VPN Access Point
LOC-026269,Germany,Jonestown,52.9098,13.2091,Remote/VPN Access Point
LOC-026270,UK,Lake Brendaborough,55.572,-5.9473,Colocation Facility
LOC-026271,Germany,North Stacey,52.0269,9.4902,Branch Office
LOC-026272,Mexico,Burtonburgh,26.3044,-97.5766,Employee Home Network
LOC-026273,India,Melissaborough,18.7774,78.7434,Branch Office
LOC-026274,Brazil,South Cassandrachester,-9.5064,-54.4715,Regional Data Center
LOC-026275,Singapore,New Marc,4.6137,108.5211,Colocation Facility
LOC-026276,Japan,South Virginialand,41.1298,138.9658,Remote/VPN Access Point
LOC-026277,Netherlands,Amyberg,48.4654,8.2395,Regional Data Center
LOC-026278,Singapore,New Christophertown,-2.2224,105.377,Regional Data Center
LOC-026279,Australia,Port Sonya,-23.5053,134.6314,Regional Data Center
LOC-026280,France,Mcdonaldmouth,43.9732,5.4023,Employee Home Network
LOC-026281,Japan,Lake Amyfort,34.431,142.1479,Regional Data Center
LOC-026282,UAE,East Tracy,19.8485,49.132,Branch Office
LOC-026283,Singapore,Osborneborough,-2.6768,103.9368,Regional Data Center
LOC-026284,UAE,Lake Michaelhaven,20.5225,50.7552,Colocation Facility
LOC-026285,India,South Mark,18.9093,77.6538,Branch Office
LOC-026286,Brazil,Dawnmouth,-11.9643,-55.3254,Cloud Environment (AWS)
LOC-026287,Mexico,Meyerside,21.9034,-103.9843,Employee Home Network
LOC-026288,South Korea,Gravesburgh,31.9148,124.0207,Regional Data Center
LOC-026289,Singapore,Thomasport,1.2204,100.298,HQ Data Center
LOC-026290,Australia,East Amanda,-25.5068,137.1473,Regional Data Center
LOC-026291,France,Terryberg,46.7663,3.384,Remote/VPN Access Point
LOC-026292,UK,West Karen,60.0183,-2.2635,Regional Data Center
LOC-026293,Mexico,Dylanborough,20.4199,-101.4078,Employee Home Network
LOC-026294,UK,North Ashleychester,54.137,-4.6034,Cloud Environment (AWS)
LOC-026295,South Africa,Lopezville,-33.7979,25.9656,HQ Data Center
LOC-026296,Australia,Port Rebeccafort,-29.8173,136.5465,Branch Office
LOC-026297,Germany,Cassandraport,49.3096,8.574,Regional Data Center
LOC-026298,UAE,Curryton,26.072,56.7284,Branch Office
LOC-026299,France,Crawfordmouth,51.2042,2.4175,Colocation Facility
LOC-026300,UAE,East Anna,20.3462,52.2464,Cloud Environment (AWS)
LOC-026301,Canada,New Kayla,51.7092,-109.3147,Regional Data Center
LOC-026302,Netherlands,South Susan,55.725,5.9281,Employee Home Network
LOC-026303,Netherlands,Emilyshire,55.4086,10.0311,Colocation Facility
LOC-026304,Germany,North Charlestown,51.2961,8.9261,Colocation Facility
LOC-026305,UAE,New Rachel,28.1304,51.2509,Cloud Environment (AWS)
LOC-026306,South Africa,East Codyshire,-28.1494,24.837,Branch Office
LOC-026307,Netherlands,West Crystal,50.6026,3.8383,Colocation Facility
LOC-026308,France,Richardborough,44.6215,5.004,Cloud Environment (Azure)
LOC-026309,Brazil,North Gene,-9.5325,-47.7931,Employee Home Network
LOC-026310,UAE,Perezshire,20.2135,58.4744,Colocation Facility
LOC-026311,UAE,Brendaberg,19.1224,58.1274,Cloud Environment (AWS)
LOC-026312,Singapore,Curryton,-1.2193,100.1318,Remote/VPN Access Point
LOC-026313,UK,East Lauren,58.3585,-2.2698,Branch Office
LOC-026314,South Korea,Port Charles,36.9889,131.3591,Colocation Facility
LOC-026315,UAE,New Jared,21.0291,55.55,Remote/VPN Access Point
LOC-026316,Canada,South Hollyside,51.3944,-102.555,HQ Data Center
LOC-026317,Japan,Lisaton,37.9328,133.6736,Branch Office
LOC-026318,UK,Christopherfurt,57.6956,-2.3416,Colocation Facility
LOC-026319,Canada,New Jeffrey,56.7184,-109.2555,Cloud Environment (AWS)
LOC-026320,South Korea,Port Joeltown,39.1916,130.4564,Remote/VPN Access Point
LOC-026321,Australia,New Carrie,-26.4682,133.0621,Regional Data Center
LOC-026322,UK,Lake Brad,58.7039,-6.703,Regional Data Center
LOC-026323,USA,East Michelleborough,38.4138,-97.6858,Colocation Facility
LOC-026324,South Korea,East Lauraport,39.4427,130.9995,Regional Data Center
LOC-026325,Germany,East Amy,52.6472,6.3124,Branch Office
LOC-026326,UAE,Jacquelineville,28.1357,55.5941,HQ Data Center
LOC-026327,Mexico,Port Keith,27.9316,-103.0978,Employee Home Network
LOC-026328,South Korea,West Sara,40.7571,126.3242,Regional Data Center
LOC-026329,UK,Morganshire,57.5252,1.4479,Colocation Facility
LOC-026330,UK,Jacquelineport,55.8541,-5.2845,Cloud Environment (Azure)
LOC-026331,Australia,Gravesport,-20.3566,136.4677,Cloud Environment (Azure)
LOC-026332,Mexico,Michaelshire,19.5328,-102.7386,HQ Data Center
LOC-026333,Singapore,East Rachelfurt,5.2238,102.9214,Employee Home Network
LOC-026334,Netherlands,Joshuabury,52.5449,2.7505,HQ Data Center
LOC-026335,USA,Lake Matthewport,37.1221,-93.7033,Remote/VPN Access Point
LOC-026336,South Korea,West Taylor,33.7093,125.0377,HQ Data Center
LOC-026337,USA,Woodport,32.5987,-94.4603,HQ Data Center
LOC-026338,UK,East Thomas,52.1727,1.1556,Regional Data Center
LOC-026339,Canada,East Lisa,51.6822,-107.286,Employee Home Network
LOC-026340,South Africa,Brownbury,-34.1645,20.0803,Regional Data Center
LOC-026341,France,North Deborah,43.9422,-2.6259,Branch Office
LOC-026342,Japan,Port Christopherville,36.0095,138.7299,Cloud Environment (Azure)
LOC-026343,UAE,Ballview,25.1479,58.2581,Colocation Facility
LOC-026344,Japan,South Audrey,38.7463,134.5606,Cloud Environment (AWS)
LOC-026345,USA,Anthonyside,38.3602,-95.3906,Remote/VPN Access Point
LOC-026346,Canada,Jamesmouth,58.0954,-109.4219,Cloud Environment (Azure)
LOC-026347,UAE,West Whitney,25.875,55.6263,Cloud Environment (Azure)
LOC-026348,Australia,Parkerton,-27.0589,133.3297,Remote/VPN Access Point
LOC-026349,Singapore,Piercefort,-0.5742,105.1095,Branch Office
LOC-026350,Australia,Lawsonville,-24.9218,132.512,Cloud Environment (AWS)
LOC-026351,India,Mcdanielville,22.6958,75.6183,Colocation Facility
LOC-026352,Brazil,Mitchellton,-13.7032,-48.5179,Colocation Facility
LOC-026353,South Africa,Kingbury,-26.029,22.1429,Cloud Environment (AWS)
LOC-026354,Germany,Stewartland,46.1854,13.535,Remote/VPN Access Point
LOC-026355,Singapore,Aguirrefort,-0.7546,107.5713,Remote/VPN Access Point
LOC-026356,Mexico,Hicksport,24.2541,-100.1288,HQ Data Center
LOC-026357,Japan,West David,33.4242,141.7096,Colocation Facility
LOC-026358,USA,South Matthewhaven,39.3887,-98.0649,HQ Data Center
LOC-026359,Japan,Hansenland,34.3662,135.5462,Branch Office
LOC-026360,South Africa,New Phillipfort,-35.5428,20.0643,Cloud Environment (AWS)
LOC-026361,India,Elizabethmouth,18.9321,81.7831,Cloud Environment (AWS)
LOC-026362,Japan,Maryland,38.8438,138.9324,Remote/VPN Access Point
LOC-026363,Germany,Hernandezmouth,51.808,6.3201,Regional Data Center
LOC-026364,Mexico,Williamsfurt,26.3026,-103.6582,Colocation Facility
LOC-026365,Netherlands,Michaelmouth,51.8583,6.8051,Remote/VPN Access Point
LOC-026366,Brazil,Brianberg,-9.3106,-48.1109,Regional Data Center
LOC-026367,UAE,South Edward,22.3338,50.3013,Cloud Environment (AWS)
LOC-026368,UAE,Cookchester,23.3383,51.6808,HQ Data Center
LOC-026369,France,Solisside,45.9016,0.0536,HQ Data Center
LOC-026370,South Korea,East Angelaport,32.4177,124.3084,Regional Data Center
LOC-026371,UAE,Garciaport,21.879,53.4001,Cloud Environment (AWS)
LOC-026372,South Africa,Loganstad,-33.2005,24.4312,Employee Home Network
LOC-026373,Japan,Port Danielfort,32.2933,138.6712,HQ Data Center
LOC-026374,USA,Louisshire,35.7542,-96.9813,Branch Office
LOC-026375,Germany,Zacharyshire,49.0958,14.7354,Cloud Environment (Azure)
LOC-026376,Germany,North Tara,56.0409,12.396,Regional Data Center
LOC-026377,India,Smithstad,22.3581,76.0395,Employee Home Network
LOC-026378,South Africa,Parkerberg,-29.1525,22.7744,Remote/VPN Access Point
LOC-026379,Mexico,Tashamouth,25.9524,-102.8624,Remote/VPN Access Point
LOC-026380,Mexico,East Virginia,26.6758,-102.8193,Branch Office
LOC-026381,South Korea,Marcport,36.0901,126.9083,HQ Data Center
LOC-026382,India,Lake Robert,16.0722,81.7425,HQ Data Center
LOC-026383,Japan,Tammyshire,35.1646,135.5511,Employee Home Network
LOC-026384,Netherlands,South Kevin,53.9764,9.4401,Cloud Environment (Azure)
LOC-026385,Netherlands,Laneside,48.6566,9.0338,HQ Data Center
LOC-026386,Singapore,Paulchester,3.4543,100.0774,Cloud Environment (AWS)
LOC-026387,Japan,New Katherine,35.4213,141.8772,HQ Data Center
LOC-026388,Netherlands,Maryville,56.5071,5.163,Regional Data Center
LOC-026389,Australia,Carpenterville,-28.3492,131.6337,Employee Home Network
LOC-026390,Australia,Samuelfurt,-26.2992,137.0255,Branch Office
LOC-026391,Singapore,New Virginia,4.594,100.62,Cloud Environment (Azure)
LOC-026392,Brazil,Angelafurt,-14.4604,-51.6551,Branch Office
LOC-026393,Singapore,Lake Javier,5.1506,101.3335,Branch Office
LOC-026394,Germany,Port Ruthhaven,55.0084,7.3956,Cloud Environment (Azure)
LOC-026395,Singapore,Thomasfurt,5.743,103.9037,HQ Data Center
LOC-026396,Netherlands,Taylorfort,47.1793,8.5252,HQ Data Center
LOC-026397,Canada,New Samanthachester,60.4842,-105.7719,Colocation Facility
LOC-026398,France,Reyesville,48.2045,-2.2737,Remote/VPN Access Point
LOC-026399,Brazil,Bryantton,-17.324,-54.839,Cloud Environment (Azure)
LOC-026400,India,East Jeremyville,22.2861,81.3891,Branch Office
LOC-026401,France,New Brandon,43.8455,2.613,Regional Data Center
LOC-026402,France,North Stephanieview,43.8665,-2.0606,Branch Office
LOC-026403,Netherlands,Anthonychester,55.4913,7.7774,Remote/VPN Access Point
LOC-026404,South Korea,West Sally,39.6537,132.7345,Regional Data Center
LOC-026405,India,Aarontown,16.6633,83.2502,Branch Office
LOC-026406,India,East Taylorberg,22.3642,78.8196,Branch Office
LOC-026407,Netherlands,Stephenport,47.6478,2.035,HQ Data Center
LOC-026408,India,Port Kevin,22.3095,78.3714,Employee Home Network
LOC-026409,France,West Ricardoshire,48.1984,1.2241,Regional Data Center
LOC-026410,Australia,Blackburntown,-29.9153,131.6565,Remote/VPN Access Point
LOC-026411,South Korea,Debbieton,39.4459,132.1386,Cloud Environment (Azure)
LOC-026412,UK,Port James,59.3379,-8.3128,Branch Office
LOC-026413,Japan,North Raymondshire,37.2272,142.6657,Regional Data Center
LOC-026414,Brazil,Lake Wayne,-12.0683,-54.4714,HQ Data Center
LOC-026415,Mexico,Gonzalezmouth,25.045,-101.4693,Cloud Environment (AWS)
LOC-026416,South Korea,Matthewview,38.7881,129.8522,HQ Data Center
LOC-026417,UK,East Peter,55.5964,-7.9194,Cloud Environment (AWS)
LOC-026418,Germany,Port Sethstad,47.8868,9.4929,HQ Data Center
LOC-026419,USA,Parkville,39.3455,-96.7775,Colocation Facility
LOC-026420,UK,New Adamton,55.516,-0.6902,Employee Home Network
LOC-026421,Canada,Tanyaport,57.5956,-108.9286,HQ Data Center
LOC-026422,UAE,West Christopherstad,19.3574,56.8661,Regional Data Center
LOC-026423,Australia,Zacharyhaven,-26.7392,133.4589,Colocation Facility
LOC-026424,USA,West William,39.97,-98.227,HQ Data Center
LOC-026425,UAE,East Katrinaton,21.6927,55.9067,Regional Data Center
